Word,aoa_Kuperman,cmu_MNphonemes,cmu_MNsyllables,fa_BCs,fa_CCs,fa_PR_scores,wn_BCs,wn_CCs,wn_MNSyns,wn_NSigns,wn_PR_scores,wn_degrees
royal,7.17,4.0,2.0,0.0003100088757654843,0.11764705882352941,2.2153983421537912e-05,4.47642350803433e-06,0.6,1.7142857142857142,7,8.2573364626727145e-06,5.0
rub,6.0,3.0,1.0,0.0004527525793140521,0.08045977011494253,5.9542703605390023e-05,2.9009102187878313e-05,0.2777777777777778,3.0,5,1.6514672925348078e-05,10.0
rubber,7.62,4.0,2.0,0.0004945601213918315,0.034482758620689655,9.2224582809418717e-05,6.473572458512038e-05,0.13071895424836602,3.5714285714285716,7,2.9726411265623397e-05,18.0
rude,7.11,3.0,1.0,0.0013687589791958265,0.08587570621468926,0.00014172231054529445,5.994638316032832e-05,0.2087912087912088,3.7999999999999998,5,2.312054209546241e-05,14.0
ruin,7.16,4.0,2.0,0.00017202638911401747,0.18947368421052632,0.00011973407855296546,4.653160387964594e-05,0.18181818181818182,2.1666666666666665,12,2.312054209548752e-05,14.0
rule,4.72,3.0,1.0,0.0008819441696018377,0.0743321718931475,0.00010195563223266139,0.00012281674289776897,0.07602339181286549,2.1052631578947367,19,3.4680813143232584e-05,21.0
rummy,11.17,4.0,2.0,6.498127947754476e-05,0.14285714285714285,2.9604529572423656e-05,3.02037142320259e-05,0.4696969696969697,5.333333333333333,3,2.1469074802952516e-05,13.0
rumor,9.56,4.0,2.0,0.00015268113949245998,0.16483516483516483,2.2993460542716147e-05,8.206393466367841e-11,0.6666666666666666,3.0,2,1.0704764523372687e-05,4.0
run,4.47,3.0,1.0,0.003694919650526529,0.03881511746680286,0.0025905639856449751,0.0018302183168361845,0.05267778753292362,2.3508771929824563,57,0.00012716298152517228,77.0
runner,5.0,4.0,2.0,0.00038718131506235945,0.07,5.4629019789756702e-05,3.580564358884818e-05,0.17777777777777778,2.0,10,1.6514672925348106e-05,10.0
rush,6.7,3.0,1.0,0.00012166079408488198,0.22794117647058823,5.7530085229878507e-05,0.00019648696153732714,0.19770114942528735,3.25,16,5.9452822531253597e-05,36.0
rust,7.75,4.0,1.0,0.0002935557136575974,0.11904761904761904,2.7484706311690304e-05,4.660176371338781e-05,0.13333333333333333,1.875,8,1.1560271047745396e-05,7.0
rye,9.26,2.0,1.0,5.062982886853431e-06,0.3333333333333333,2.4766256751386482e-05,3.2825573865471363e-10,0.3333333333333333,2.0,3,1.8343012692980676e-05,3.0
sack,5.83,3.0,1.0,5.890138776291994e-05,0.09090909090909091,6.8936274360760434e-05,0.0003169310877153535,0.1592741935483871,3.4615384615384617,13,5.284695336110946e-05,32.0
sacred,8.53,6.0,2.0,0.0002963589872134689,0.1541501976284585,2.9904580649635324e-05,4.47642350803433e-06,0.3333333333333333,1.6000000000000001,5,4.9544018776045353e-06,3.0
saddle,6.42,5.0,2.0,2.708148063740624e-05,0.14285714285714285,0.00017786094678721661,2.237949149426241e-05,0.16666666666666666,1.4444444444444444,9,6.6058691701391695e-06,4.0
safe,5.11,3.0,1.0,0.0011178768751889943,0.06868686868686869,0.00019889865306279409,4.3042863982903415e-05,0.42857142857142855,2.0,7,1.1560271047741971e-05,7.0
safety,5.84,5.0,2.0,0.00022996035448475297,0.09666666666666666,7.6992421853483309e-05,3.272306629062908e-05,0.25,2.3333333333333335,6,1.32117383402779e-05,8.0
sail,6.47,3.0,1.0,5.510055908137049e-05,0.32967032967032966,0.00024395203011353647,2.3444699861970305e-05,0.19047619047619047,2.0,7,1.1560271047737073e-05,7.0
sailor,6.44,4.0,2.0,0.000208887709535435,0.19523809523809524,3.343853665506903e-05,8.370521335695198e-09,0.4,4.333333333333333,3,2.3899833739392605e-05,10.0
sale,6.76,3.0,1.0,0.00042081254388082954,0.1711229946524064,0.00011090924234121722,3.2825573865471363e-10,0.3333333333333333,1.6000000000000001,5,1.7120281322970526e-05,3.0
salmon,8.0,5.0,2.0,9.771958444794547e-06,0.2857142857142857,2.5536306768851147e-05,3.2825573865471363e-10,0.3333333333333333,1.6000000000000001,5,1.299970420080969e-05,3.0
saloon,9.0,5.0,2.0,5.274418596818032e-05,0.39285714285714285,2.0255325930671587e-05,3.1329712464421835e-05,0.35555555555555557,4.333333333333333,3,1.6514672925348831e-05,10.0
salt,5.05,4.0,1.0,0.000772784038686459,0.06543385490753911,0.00059041227249674957,1.7904216881313374e-05,0.2,1.5555555555555556,9,8.2573364626766006e-06,5.0
salute,7.42,5.0,2.0,7.382658568336156e-05,0.21666666666666667,3.4240148855162352e-05,3.64403197631777e-05,0.2857142857142857,1.7777777777777777,9,1.1560271047743233e-05,7.0
sample,7.21,6.0,2.0,0.0004235768982763772,0.1,4.1699340041429281e-05,8.952518760330005e-06,0.4,2.25,4,8.257336462674234e-06,5.0
sand,4.63,4.0,1.0,0.0005051659197122295,0.1006006006006006,0.0010271645400739954,2.2379819750001065e-05,0.3611111111111111,3.25,4,1.4863205632814456e-05,9.0
sap,7.53,3.0,1.0,1.555847389797543e-05,0.3333333333333333,2.1056825337040054e-05,4.033081935826513e-05,0.28888888888888886,3.0,5,1.6514672925347726e-05,10.0
sardine,7.74,6.0,2.0,4.987965591678695e-05,0.2,1.9928258270227178e-05,6.565114773094273e-10,0.3333333333333333,2.25,4,1.3043079787777737e-05,5.0
sash,7.67,3.0,1.0,0.00018168963445581415,0.12280701754385964,1.9928258270227178e-05,4.47642350803433e-06,0.6,3.5,2,8.257336462674029e-06,5.0
saucer,8.44,4.0,2.0,4.390961898860603e-05,0.23636363636363636,0.00026749118294568108,7.377491539188124e-06,0.26666666666666666,2.5,4,9.9088037552090368e-06,6.0
save,5.44,3.0,1.0,0.000530839374890662,0.06507936507936508,0.00028179640837773957,0.00012142270640789441,0.07602339181286549,2.5833333333333335,12,3.1377878558160197e-05,19.0
savior,6.68,5.0,2.0,0.00026990994491097686,0.23076923076923078,9.0100608325988441e-05,1.3130229546188545e-09,0.8444444444444444,7.0,2,1.539492530413407e-05,12.0
say,3.42,2.0,1.0,0.00042132730624442705,0.14112903225806453,0.00021880247241945353,3.956410719600302e-05,0.19230769230769232,2.1666666666666665,12,2.3120542095487628e-05,14.0
scale,8.85,4.0,1.0,0.00016524512264927394,0.16176470588235295,4.7725009748675494e-05,4.6043369521848646e-05,0.07575757575757576,1.6666666666666667,18,1.9817607510418582e-05,12.0
scallop,11.26,6.0,2.0,1.9419916733683538e-05,0.4909090909090909,2.024730783367901e-05,2.9543016478924225e-09,0.42857142857142855,2.6666666666666665,9,2.6942950425275801e-05,15.0
scar,5.68,4.0,1.0,0.00021917888417872562,0.21666666666666667,3.8151683827554526e-05,2.299471221223354e-05,0.3333333333333333,3.6666666666666665,3,1.321173834027872e-05,8.0
scare,4.22,4.0,1.0,0.000431966742570431,0.09195402298850575,0.00088030267765898081,2.34372709487051e-05,0.3787878787878788,4.0,4,1.9817607510417901e-05,12.0
scene,8.17,3.0,1.0,0.00018284130854861268,0.08496732026143791,3.5212962373696319e-05,5.5357972275116895e-05,0.19696969696969696,2.2999999999999998,10,2.1469074802953095e-05,13.0
scent,5.94,4.0,1.0,2.912526465638081e-05,0.34065934065934067,0.0001122738333473483,6.793211398916461e-05,0.2727272727272727,3.1666666666666665,6,2.1469074802952929e-05,13.0
scheme,9.65,4.0,1.0,6.399507135043188e-05,0.13636363636363635,3.6085465668700788e-05,2.685937591503949e-05,0.10714285714285714,2.2857142857142856,7,1.486320563281407e-05,9.0
school,3.89,4.0,1.0,0.014164839251852851,0.03118315884273331,0.0017948592902686904,3.1330861359507124e-05,0.24444444444444444,2.0,10,1.6514672925347696e-05,10.0
scissors,4.5,5.0,2.0,3.8481807272644965e-05,0.35555555555555557,9.9522758803506628e-05,6.565114773094273e-10,0.6,2.6666666666666665,3,1.2104121592017032e-05,5.0
scold,8.53,5.0,1.0,0.00011533854997282733,0.2,3.2588892297119934e-05,5.162247895958558e-05,0.6061538461538462,9.6666666666666661,3,4.2938149605906427e-05,26.0
scoop,5.14,4.0,1.0,6.690515108856558e-05,0.15151515151515152,1.9928258270227178e-05,0.00014758510555517746,0.19298245614035087,3.375,8,3.1377878558159025e-05,19.0
score,5.83,4.0,1.0,0.0003094203420881903,0.09486166007905138,7.4434399040144907e-05,9.341408685676825e-05,0.08791208791208792,2.0,18,2.972641126562459e-05,18.0
scotch,11.83,4.0,1.0,0.00012815608354945938,0.4380952380952381,4.4095896675831476e-05,7.41520427876197e-05,0.23809523809523808,4.5,6,3.4680813143231215e-05,21.0
scout,6.94,4.0,1.0,0.00020819208296130913,0.03296703296703297,0.00010686941962279256,3.09842646340307e-05,0.3484848484848485,3.3999999999999999,5,1.9817607510417843e-05,12.0
scramble,8.83,8.0,2.0,7.507728450806137e-05,0.08888888888888889,8.1286510998787535e-05,6.934442331122225e-05,0.25757575757575757,2.7142857142857144,7,1.9817607510417362e-05,12.0
scrap,7.68,5.0,1.0,0.0002791791919929023,0.12418300653594772,2.0911086989943599e-05,0.0001207567698840062,0.18681318681318682,3.1428571428571428,7,2.4772009388023073e-05,15.0
scratch,5.61,5.0,1.0,0.0005850603874781381,0.09848484848484848,0.00030589128884431032,0.0008577915519446623,0.14078374455732948,4.4117647058823533,17,9.5785102967017432e-05,58.0
scream,4.2,5.0,1.0,0.0003030158691330837,0.18769230769230769,0.0005751837564152237,0.00010668395354372119,0.30994152046783624,5.166666666666667,6,4.1286682313373035e-05,25.0
screen,5.84,5.0,1.0,0.00029710427314268845,0.05789473684210526,8.3135535591805982e-05,8.91841225248886e-05,0.058823529411764705,2.125,16,2.9726411265625071e-05,18.0
screw,6.65,4.0,1.0,0.0002782941229430207,0.09941520467836257,5.8351129828615433e-05,0.00016652657158142218,0.35353535353535354,5.7000000000000002,10,7.7618962749138117e-05,47.0
scribble,5.67,7.0,2.0,8.144693896149843e-05,0.16666666666666666,6.1066725651586144e-05,1.3428285756887026e-05,0.4,2.75,4,1.1560271047743675e-05,7.0
scrub,8.7,5.0,1.0,0.0001567269107685298,0.18947368421052632,2.3039984208175219e-05,9.118838374708436e-05,0.1388888888888889,2.5,6,1.4863205632811766e-05,9.0
sculpture,7.47,7.0,2.0,0.00012347292796731368,0.20526315789473684,3.2866003912185165e-05,1.0850405005043932e-06,0.3333333333333333,2.0,4,6.6058691701382463e-06,4.0
seal,5.42,3.0,1.0,0.0007684747803741716,0.0928030303030303,4.217972353868928e-05,3.275104995205602e-05,0.03571428571428571,1.5333333333333334,15,1.3211738340278463e-05,8.0
seam,7.6,3.0,1.0,3.206038444644848e-05,0.3516483516483517,2.7968148771972261e-05,1.444458079137244e-05,0.6666666666666666,2.5,4,9.9088037552079797e-06,6.0
search,8.72,3.0,1.0,0.00021140872449578244,0.11428571428571428,6.8330486737342534e-05,1.8763537470167442e-05,0.10714285714285714,1.8888888888888888,9,1.3211738340278707e-05,8.0
season,6.05,5.0,2.0,0.00017204784845512207,0.13186813186813187,6.3209153796831794e-05,2.7493419983073664e-05,0.2,2.0,6,9.9088037552090808e-06,6.0
seat,4.58,3.0,1.0,0.000451348825301652,0.11396011396011396,0.00022692504301819876,0.00011620099846082699,0.7137096774193549,3.0,16,5.2846953361115274e-05,32.0
secluded,11.1,8.0,3.0,0.00010082322003583223,0.18095238095238095,2.7563570614521637e-05,6.059690658009066e-05,0.4,3.5,2,8.2573364626747982e-06,5.0
second,4.68,5.5,2.0,0.0001892831530139877,0.09523809523809523,0.00028485281428128285,0.00026932286578510226,0.08421052631578947,2.4666666666666668,15,3.633228043576725e-05,22.0
secret,5.39,6.0,2.0,0.000816440268221949,0.06767676767676768,0.00014544808934567231,0.00015609281831517995,0.16600790513833993,2.6428571428571428,14,3.7983747728303704e-05,23.0
secretary,7.75,9.0,4.0,0.0003053534634419327,0.18,6.8201145009731781e-05,1.7904216881313374e-05,0.3,2.25,4,8.2573364626748727e-06,5.0
section,6.78,6.0,2.0,0.00025089426494981284,0.12121212121212122,3.9892006775385852e-05,2.876461911702649e-05,0.05555555555555555,1.6666666666666667,15,1.6514672925348471e-05,10.0
secure,8.42,6.0,2.0,0.0003176140062419763,0.1476923076923077,9.7230155030797217e-05,0.00032742786714928877,0.10952380952380952,2.9090909090909092,11,3.4680813143225943e-05,21.0
security,8.06,9.0,4.0,0.00011806419073946093,0.1286549707602339,6.4869722283044794e-05,5.1294350787253676e-05,0.047619047619047616,1.8888888888888888,9,1.3211738340282385e-05,8.0
sedative,11.85,7.0,3.0,2.052255825538788e-05,0.39285714285714285,1.9928258270227178e-05,5.908603295784845e-09,0.5,5.5,2,1.491121430879515e-05,9.0
see,3.06,2.0,1.0,0.0016996516397042658,0.08566895822316235,0.0020215113413216941,0.0008300932764978546,0.0957372466806429,3.3999999999999999,25,9.9088037552089311e-05,60.0
seed,4.72,3.0,1.0,0.00013621914226150244,0.1503267973856209,8.5753631283411088e-05,2.0818847406395942e-05,0.3055555555555556,1.6923076923076923,13,1.4863205632813338e-05,9.0
seek,6.94,3.0,1.0,2.4869851319054194e-05,0.25,0.00013979944822630283,3.396924973265466e-06,0.4666666666666667,2.0,6,9.9088037552088945e-06,6.0
seize,10.15,3.0,1.0,0.00011394799331912078,0.15384615384615385,2.4665529524112738e-05,2.3596842108717315e-05,0.1619047619047619,3.0,8,2.6423476680556919e-05,16.0
select,8.0,6.0,2.0,2.1035486199808693e-05,0.2857142857142857,4.9569675525306482e-05,5.231207721336958e-05,0.32142857142857145,3.6666666666666665,3,1.3211738340278392e-05,8.0
selection,7.21,8.0,3.0,0.00013793279515092024,0.10256410256410256,2.9190499931094525e-05,2.3238195772446702e-05,0.25,3.2000000000000002,5,1.8166140217882832e-05,11.0
sell,7.05,3.0,1.0,0.0002894655779597734,0.16137566137566137,0.00035770486622116492,5.882575962463534e-06,0.3333333333333333,1.3333333333333333,9,4.9544018776045946e-06,3.0
send,5.68,4.0,1.0,6.489992036878179e-05,0.22794117647058823,5.1371494656928774e-05,0.0001944662259325432,0.1437908496732026,3.375,8,3.137787855815893e-05,19.0
sense,7.32,4.0,1.0,0.00040334975353820585,0.08666666666666667,0.00011289246716441329,4.807783858933673e-05,0.23076923076923078,2.4444444444444446,9,2.1469074802954243e-05,13.0
sensitive,8.19,8.0,3.0,0.0002983762660613138,0.1225071225071225,5.3980141016430427e-05,2.9900723358274994e-05,0.26666666666666666,2.0,6,9.9088037552069616e-06,6.0
sentence,5.84,7.0,2.0,0.0005778834672298392,0.11182795698924732,0.00019579285293798402,2.2047987700560596e-05,0.23809523809523808,2.75,4,1.1560271047744434e-05,7.0
separate,6.63,6.0,2.6666666666666665,0.0002457225904992983,0.11692307692307692,0.00019350055819897222,0.00024482241374887865,0.13012477718360071,3.4210526315789473,19,7.5967495456601825e-05,46.0
sergeant,9.0,7.0,2.0,0.00010655685407891264,0.3142857142857143,3.7179620881977482e-05,4.923836079820704e-10,0.5,2.3333333333333335,3,1.5386529136515282e-05,4.0
serial,10.42,6.0,3.0,4.4716595864744614e-05,0.10714285714285714,2.3341204748957229e-05,1.79043810091827e-05,0.2857142857142857,2.5,6,1.4863205632790733e-05,9.0
serious,6.58,6.0,3.0,0.00030339849440306945,0.06159420289855073,4.332835409651188e-05,4.68398145680285e-05,0.42857142857142855,2.3333333333333335,6,1.3211738340276692e-05,8.0
servant,7.89,6.0,2.0,0.00013089379481800515,0.2,5.2665534334077904e-05,8.952518760330005e-06,0.3333333333333333,2.5,2,4.9544018776052045e-06,3.0
service,8.0,5.0,2.0,0.0007433477284314431,0.07459677419354839,7.894246127086168e-05,4.2028462051698705e-05,0.06593406593406594,1.8888888888888888,18,2.6423476680557962e-05,16.0
session,9.89,5.0,2.0,6.575841973015112e-05,0.21794871794871795,3.4945458568894837e-05,1.9695344319282817e-09,0.4,2.25,4,1.2541037349204151e-05,5.0
set,6.0,3.0,1.0,0.0010696324863809323,0.034139402560455195,0.00011608261263839999,0.0009373905313382728,0.04149620105201637,2.4888888888888889,45,0.00011064830859982896,67.0
severe,9.05,5.0,2.0,0.0002363185392915767,0.18095238095238095,2.4784590713964775e-05,0.00021229022080125975,0.20512820512820512,3.1666666666666665,6,2.1469074802951072e-05,13.0
sew,6.05,2.0,1.0,0.0004479551970274259,0.14616755793226383,0.00033841715194601207,4.15755644511992e-06,0.4,3.5,2,8.2573364626741053e-06,5.0
sex,9.79,4.0,1.0,0.005530255370189301,0.03118440779610195,0.00070360420301507234,3.133053310376847e-05,0.2222222222222222,2.6666666666666665,6,1.6514672925347984e-05,10.0
shack,6.15,3.0,1.0,0.00023678715898099508,0.13970588235294118,3.1182275768611547e-05,4.476914477362815e-05,0.32142857142857145,3.6666666666666665,3,1.3211738340276928e-05,8.0
shade,6.37,3.0,1.0,0.00017928821055806826,0.13970588235294118,0.00024464151444136123,8.846614244979013e-05,0.1437908496732026,2.3846153846153846,13,2.9726411265625138e-05,18.0
shadow,5.0,4.0,2.0,0.0003281664853092147,0.10526315789473684,3.4838349317872216e-05,0.00017565532958448474,0.15,2.3333333333333335,12,2.6423476680557264e-05,16.0
shake,5.26,3.0,1.0,0.0008272959286402267,0.05238095238095238,0.00018322454528766274,0.00010577548859271782,0.07509881422924901,2.5333333333333332,15,3.7983747728300574e-05,23.0
shame,6.55,3.0,1.0,0.00014991441350139276,0.15810276679841898,5.093512460246852e-05,7.642712131576866e-05,0.4666666666666667,2.0,7,1.1560271047742649e-05,7.0
shape,4.47,3.0,1.0,0.0006973599492342556,0.12834224598930483,0.0002204515346441332,0.00012631463332218865,0.2830687830687831,4.1818181818181817,11,5.7801355238718959e-05,35.0
share,4.84,3.0,1.0,0.0006398852357960459,0.12,6.9884574404262311e-05,6.070178253603465e-05,0.16666666666666666,2.5,10,2.4772009388023215e-05,15.0
sharp,6.11,4.0,1.0,0.0011592572714504167,0.07801418439716312,0.00067431012377680826,0.00023259251884318396,0.18421052631578946,2.3999999999999999,15,3.4680813143227136e-05,21.0
shed,7.33,3.0,1.0,0.0004360452532223954,0.06521739130434782,2.5902385035357964e-05,5.702310101126654e-05,0.2857142857142857,3.6666666666666665,6,2.6423476680556756e-05,16.0
sheet,5.33,3.0,1.0,0.00023324762552137998,0.13333333333333333,8.9232046093660927e-05,6.541808532900873e-05,0.12087912087912088,2.3999999999999999,10,2.3120542095463434e-05,14.0
shell,5.22,3.0,1.0,0.0006934822035677341,0.0846774193548387,0.00015251525355423337,0.000179938779641026,0.125,1.9444444444444444,18,2.8074943973092262e-05,17.0
shield,6.5,4.0,1.0,0.00019757182180901205,0.06535947712418301,4.6784151147970907e-05,1.4325393372084561e-05,0.19047619047619047,2.3999999999999999,5,1.1560271047743775e-05,7.0
shift,9.17,4.0,1.0,6.252882627376894e-05,0.23636363636363636,3.694020469500927e-05,0.00043855267454891806,0.06854838709677419,2.5217391304347827,23,5.7801355238718586e-05,35.0
shine,5.79,3.0,1.0,0.0005150319057805946,0.0907258064516129,0.00069992844448387727,0.0002745209946224663,0.16339869281045752,3.0,11,3.6332280435721781e-05,22.0
shiny,4.32,4.0,2.0,0.00024532421805797413,0.16339869281045752,2.1179867753617167e-05,2.5793187564827685e-05,0.5357142857142857,4.333333333333333,3,1.651467292534509e-05,10.0
ship,5.33,3.0,1.0,0.001047924248315877,0.08417508417508418,0.00049387774772683486,1.6635008757375191e-06,0.3333333333333333,1.5,6,4.9544018776042558e-06,3.0
shiver,7.5,4.0,2.0,1.6870286763979576e-05,0.35714285714285715,0.00014113641603755774,7.631685147969636e-06,0.5,4.0,4,1.9817607510416542e-05,12.0
shock,7.53,3.0,1.0,0.000389305672735496,0.07333333333333333,7.8981373209324876e-05,0.00014581136502085738,0.10144927536231885,2.4117647058823528,17,3.9635215020832e-05,24.0
shoe,2.6,2.0,1.0,0.0008321614347117752,0.044096728307254626,0.0011401086063459421,4.4764235080343304e-06,0.3333333333333333,1.6000000000000001,5,4.9544018776045133e-06,3.0
shoot,5.53,3.0,1.0,0.00044010780710679087,0.15913978494623657,0.00029954441580881571,0.0005758292855957692,0.12315270935960591,2.4090909090909092,22,5.1195486068577925e-05,31.0
shop,5.78,3.0,1.0,0.0007101015528762194,0.09915966386554621,0.00025777698837923786,9.593521161985583e-05,0.2982456140350877,3.7142857142857144,7,3.1377878558161674e-05,19.0
short,4.32,4.0,1.0,0.0008048251663851582,0.06190476190476191,0.0032786760987871004,0.0002522397193616584,0.05138339920948617,2.0,23,3.7983747728300804e-05,23.0
shorts,3.95,5.0,1.0,0.00017953479548378964,0.22631578947368422,0.00016420440543795894,3.61081312520185e-09,0.4666666666666667,4.0,2,1.0729326445259989e-05,6.0
shot,5.84,3.0,1.0,0.0004003209530386817,0.1339031339031339,0.00011317943536676584,0.00027830501787638105,0.09,2.3888888888888888,18,4.1286682313367641e-05,25.0
shoulder,4.5,5.0,2.0,0.00044227475731907685,0.08831908831908832,8.6461102617851185e-05,3.2825573865471363e-10,0.3333333333333333,1.375,8,2.1529804217910186e-05,3.0
shout,4.72,3.0,1.0,6.897133290745293e-05,0.3181818181818182,0.00020023989662561339,3.438623797957345e-05,0.39166666666666666,5.2000000000000002,5,3.4680813143232828e-05,21.0
shove,6.7,3.0,1.0,9.756452280145911e-06,0.1,0.00027425086254237235,8.952518760330005e-06,0.5,2.0,4,6.6058691701385893e-06,4.0
shovel,6.28,5.0,2.0,0.00016677203532346885,0.21052631578947367,0.00010744408962552474,9.847672159641408e-10,0.4,2.0,5,1.0194457379259356e-05,5.0
show,6.21,2.0,1.0,0.0033993855227493243,0.04061624649859944,0.00043130635068693122,0.00018181417241931714,0.1,2.6875,16,4.4589616898438843e-05,27.0
shower,4.72,3.0,2.0,0.0005652455503087517,0.1431451612903226,0.00034665044544545152,3.580630010032549e-05,0.047619047619047616,1.6363636363636365,11,1.1560271047744292e-05,7.0
shrimp,7.11,5.0,1.0,0.0002493072176760979,0.19883040935672514,5.5498391057727409e-05,5.416219687802775e-09,0.5,2.0,4,7.2388127242858542e-06,4.0
shrink,7.06,5.0,1.0,0.00014251601008619737,0.16666666666666666,3.6830475098363636e-05,7.17836695606249e-05,0.2857142857142857,3.5,6,2.4772009388023137e-05,15.0
shun,11.33,3.0,1.0,0.00024272504432166055,0.1736842105263158,2.4482723763534152e-05,4.47642350803433e-06,0.7142857142857143,4.5,2,1.1560271047743562e-05,7.0
shut,4.89,3.0,1.0,5.315405631146901e-05,0.2,0.00015907933537388639,4.851627443402549e-05,0.26666666666666666,2.6000000000000001,5,1.3211738340277548e-05,8.0
sick,4.05,3.0,1.0,0.0029940563597534472,0.06544566544566545,0.0036781876048610261,0.0005594480413613136,0.2311265969802555,5.666666666666667,9,6.936162628646426e-05,42.0
sickness,5.53,6.0,2.0,0.00011361953526839337,0.19473684210526315,5.1378306476046393e-05,4.923836079820704e-10,0.5,2.3333333333333335,3,2.0607813825567057e-05,4.0
side,4.72,3.0,1.0,0.000715663294258818,0.041666666666666664,0.00014037265327122123,3.250463900509281e-05,0.06666666666666667,1.4285714285714286,14,9.908803755208969e-06,6.0
sight,5.44,3.0,1.0,0.00013802587725732837,0.23384615384615384,0.00037492397775683203,0.00014689984733611046,0.6231060606060606,4.666666666666667,9,5.4498420653650942e-05,33.0
sign,4.32,3.0,1.0,0.0015225243637675156,0.04934687953555878,0.00054206218757628919,0.00017470838020424253,0.08333333333333333,2.25,20,4.1286682313370054e-05,25.0
signal,6.67,6.0,2.0,0.00022670907006985643,0.1286549707602339,5.4013203070387782e-05,1.483441476423141e-05,0.35714285714285715,2.5,6,1.4863205632812756e-05,9.0
signature,8.83,7.0,3.0,7.066794533343805e-05,0.08791208791208792,5.0324783351855653e-05,1.342861401262568e-05,0.16666666666666666,1.8,5,6.605869170139433e-06,4.0
silence,4.6,6.0,2.0,0.00011190121308850929,0.14285714285714285,0.00013205293005306702,2.7300642336736592e-05,0.3888888888888889,2.5,6,1.4863205632795169e-05,9.0
silent,4.42,6.0,2.0,0.00018004489154936005,0.12280701754385964,0.00017815315659803268,0.00014254713997991438,0.10714285714285714,2.3333333333333335,6,1.3211738340268908e-05,8.0
silly,4.17,4.0,2.0,0.00019063967913844032,0.19480519480519481,6.4581808018484991e-05,6.734519951717923e-05,0.2875816993464052,4.5999999999999996,5,2.9726411265621344e-05,18.0
silver,6.21,5.0,2.0,0.0007517253967051469,0.10099573257467995,0.00052008114991497554,5.3704280122604426e-05,0.15441176470588236,2.5,12,2.972641126543457e-05,18.0
similar,7.33,6.0,3.0,5.1687733786542117e-05,0.3047619047619048,0.0002780507203606083,4.4749463572103835e-05,0.4666666666666667,2.3999999999999999,5,1.1560271047749049e-05,7.0
simple,6.89,6.0,2.0,7.197211023915146e-05,0.26373626373626374,0.00012637666686706432,9.762815503514833e-05,0.14102564102564102,2.4444444444444446,9,2.1469074802954298e-05,13.0
sin,6.74,3.0,1.0,0.00019172937911533612,0.1761904761904762,5.3957136931759834e-05,9.359437306042515e-05,0.14545454545454545,2.375,8,1.8166140217883445e-05,11.0
sincerity,8.67,9.0,4.0,4.502732081109328e-05,0.34285714285714286,2.6862587448698974e-05,6.565114773094273e-10,0.5,2.5,4,1.6511632374370118e-05,6.0
sing,3.47,3.0,1.0,0.0007381524634827643,0.14634146341463414,0.00063970114144138801,1.790372449770539e-05,0.8,3.0,5,1.6514672925348878e-05,10.0
singer,5.06,4.0,2.0,0.00022514103870178184,0.17733990147783252,6.9968990336265202e-05,6.236859034439559e-09,0.26666666666666666,3.0,3,1.8106491903200233e-05,6.0
single,6.68,6.0,2.0,0.0004154429489342035,0.07881773399014778,0.00017559137546860191,4.3331567566024366e-05,0.24444444444444444,2.1000000000000001,10,1.8166140217884143e-05,11.0
sink,4.47,4.0,1.0,0.00032976156114405687,0.14623655913978495,0.00026064774803439308,9.503662578607323e-05,0.08496732026143791,2.4615384615384617,13,3.1377878558157405e-05,19.0
sister,3.68,5.0,2.0,0.00045389196768085986,0.16009852216748768,0.00044141202715237428,4.47642350803433e-06,0.3333333333333333,1.75,4,4.9544018776045574e-06,3.0
sit,3.47,3.0,1.0,0.0004609056525811412,0.1140819964349376,0.00057270837302255588,3.065869067261785e-05,0.14285714285714285,2.0,10,1.6514672925348329e-05,10.0
site,8.63,3.0,1.0,0.0002293422608138099,0.11578947368421053,3.692624289092751e-05,1.7921189582539605e-05,0.23809523809523808,2.75,4,1.1560271047743528e-05,7.0
situation,9.26,8.0,4.0,0.00035362374593245097,0.10153846153846154,5.3191825890693284e-05,6.53853501550928e-06,0.6111111111111112,3.0,5,1.6514672925348194e-05,10.0
skeleton,6.68,8.0,3.0,0.00011363780942862639,0.13186813186813187,5.3165665503374925e-05,8.95284701606866e-06,0.3333333333333333,3.0,4,1.3211738340278879e-05,8.0
sketch,9.0,4.0,1.0,2.4934694907610467e-05,0.36363636363636365,6.5046609726920294e-05,3.4316823525034287e-05,0.10714285714285714,2.3333333333333335,6,1.3211738340278531e-05,8.0
skill,6.8,4.0,1.0,0.000383819028500342,0.11494252873563218,5.2976026172882074e-05,3.939068863856563e-09,0.6,3.5,2,9.9637928804406035e-06,5.0
skin,4.48,4.0,1.0,0.001405984110272014,0.048484848484848485,0.00038968664280653335,7.367879019585895e-05,0.1978021978021978,2.5,10,2.477200938802208e-05,15.0
skinny,5.16,5.0,2.0,0.00030135275306237484,0.13846153846153847,0.0011755030801542628,0.00010920178461658606,0.28205128205128205,3.6000000000000001,5,2.1469074802952353e-05,13.0
skip,4.68,4.0,1.0,7.893296214540829e-05,0.1111111111111111,0.00011720977646542025,5.9336779542532836e-05,0.09090909090909091,2.5,8,1.9817607510413242e-05,12.0
skirt,5.67,4.0,1.0,0.0002859114793325762,0.16304347826086957,0.00025622506334867928,0.00011254667546061015,0.33157894736842103,3.5,8,3.3029345850697343e-05,20.0
